Dataset,Model,Variant,Label Fraction (%),Fold,Kind,Prob Max,Prob Mean,Prob p99.9,Frac Pixels > 0.5,Test Dice @0.5,Best Threshold,Test Dice @best,Dice Range 0.3-0.7,Diagnosis,Dice @0.05,Dice @0.10,Dice @0.15,Dice @0.20,Dice @0.25,Dice @0.30,Dice @0.35,Dice @0.40,Dice @0.45,Dice @0.50,Dice @0.55,Dice @0.60,Dice @0.65,Dice @0.70,Dice @0.75,Dice @0.80,Dice @0.85,Dice @0.90,Dice @0.95
KDSB,BT-UNet,base,1,0,fold,1.0,0.24906083941459656,1.0,0.23708996472057994,0.45334959030151367,0.65,0.4558733105659485,0.017577290534973145,healthy,0.3764330744743347,0.40365323424339294,0.41731226444244385,0.4269607365131378,0.4333985447883606,0.43829602003097534,0.4430766701698303,0.44710010290145874,0.45047199726104736,0.45334959030151367,0.4547483026981354,0.45562970638275146,0.4558733105659485,0.4540122449398041,0.4524581730365753,0.4487685263156891,0.44165462255477905,0.43031540513038635,0.4104624092578888
KDSB,BT-UNet,base,1,1,fold,1.0,0.34964558482170105,0.99951171875,0.26162183606946793,0.4983401298522949,0.5,0.4983401298522949,0.09156587719917297,healthy,0.29062995314598083,0.2935287654399872,0.3134457767009735,0.352325975894928,0.39188969135284424,0.4262383282184601,0.45338913798332214,0.47459858655929565,0.49080517888069153,0.4983401298522949,0.49448224902153015,0.47390812635421753,0.44126367568969727,0.40677425265312195,0.3701467216014862,0.3214750587940216,0.2493215799331665,0.1539437472820282,0.07513679563999176
KDSB,BT-UNet,base,1,2,fold,1.0,0.19991262257099152,1.0,0.16539592571086711,0.5323041081428528,0.25,0.5455976128578186,0.040902674198150635,healthy,0.5022367238998413,0.5329200029373169,0.5411218404769897,0.5435572266578674,0.5455976128578186,0.5449662804603577,0.5428406596183777,0.5401353240013123,0.5367688536643982,0.5323041081428528,0.526574969291687,0.5202624797821045,0.5122936367988586,0.504063606262207,0.49316561222076416,0.48019516468048096,0.4633480906486511,0.4367455542087555,0.3911287188529968
KDSB,BT-UNet,base,1,3,fold,1.0,0.3388681411743164,0.99951171875,0.28238753585128096,0.5601382851600647,0.65,0.5723175406455994,0.04462099075317383,healthy,0.3270096182823181,0.4091559946537018,0.46573176980018616,0.49727973341941833,0.5158879160881042,0.5276965498924255,0.5365046858787537,0.5434589385986328,0.5525118112564087,0.5601382851600647,0.5651734471321106,0.5694423913955688,0.5723175406455994,0.572098970413208,0.5705382823944092,0.5659055709838867,0.5533143281936646,0.5297595262527466,0.47733739018440247
KDSB,BT-UNet,base,1,4,fold,1.0,0.24323759973049164,1.0,0.2177886962890625,0.5192909240722656,0.7,0.528122067451477,0.0382709801197052,healthy,0.3774453103542328,0.4267468750476837,0.4512714445590973,0.4665904641151428,0.47916117310523987,0.48985108733177185,0.49925684928894043,0.5075432658195496,0.5137711763381958,0.5192909240722656,0.5230684876441956,0.526350736618042,0.527518093585968,0.528122067451477,0.5278064012527466,0.525826096534729,0.522447943687439,0.5145408511161804,0.49516093730926514
KDSB,BT-UNet,outbn0,1,0,fold,1.0,0.37055686116218567,1.0,0.38651296254750844,0.5943267941474915,0.45,0.5956910848617554,0.015176832675933838,healthy,0.5250652432441711,0.560875654220581,0.5776129364967346,0.5869277119636536,0.5916380286216736,0.593243420124054,0.5949131846427917,0.5955694317817688,0.5956910848617554,0.5943267941474915,0.5919663906097412,0.5890735387802124,0.5850690007209778,0.5805142521858215,0.5748235583305359,0.5672764778137207,0.5589876174926758,0.5509213209152222,0.5356352925300598
KDSB,BT-UNet,outbn0,1,1,fold,0.9990234375,0.4901835024356842,0.9912109375,0.42425908269108953,0.37527644634246826,0.65,0.41365230083465576,0.1314322054386139,threshold-sensitive,0.2907584011554718,0.293274849653244,0.2966565191745758,0.2888006567955017,0.27950406074523926,0.28222009539604187,0.29669705033302307,0.3230075538158417,0.3512503504753113,0.37527644634246826,0.39744672179222107,0.4099550247192383,0.41365230083465576,0.4125713109970093,0.4036763310432434,0.37879979610443115,0.33229219913482666,0.2516818642616272,0.13057179749011993
KDSB,BT-UNet,outbn0,1,2,fold,1.0,0.20580635964870453,1.0,0.15914628312394424,0.5446996092796326,0.7,0.5561917424201965,0.0408666729927063,healthy,0.38803714513778687,0.4515397250652313,0.484134703874588,0.49740222096443176,0.5061480402946472,0.5153250694274902,0.5262499451637268,0.5348951816558838,0.5399454236030579,0.5446996092796326,0.5512971878051758,0.5544412732124329,0.5560688376426697,0.5561917424201965,0.5543206930160522,0.5510966777801514,0.5444402098655701,0.5303542613983154,0.5035309195518494
KDSB,BT-UNet,outbn0,1,3,fold,1.0,0.33461782336235046,0.99951171875,0.28031330280475786,0.5978078842163086,0.65,0.6032633781433105,0.026232600212097168,healthy,0.3027767539024353,0.3916371464729309,0.4799247682094574,0.5375885963439941,0.5624250173568726,0.5770307779312134,0.5850290656089783,0.5900745391845703,0.5940214395523071,0.5978078842163086,0.6003679037094116,0.6024684309959412,0.6032633781433105,0.6017295122146606,0.5954191088676453,0.5848367214202881,0.5681169629096985,0.5406769514083862,0.48077911138534546
KDSB,BT-UNet,outbn0,1,4,fold,1.0,0.234962597489357,1.0,0.19768737243102477,0.5268310308456421,0.75,0.5407713651657104,0.05087193846702576,healthy,0.2828918993473053,0.37189456820487976,0.42152097821235657,0.4498753845691681,0.4721423387527466,0.48936060070991516,0.5028235912322998,0.5128602981567383,0.5207775831222534,0.5268310308456421,0.5325028300285339,0.5364996194839478,0.5385134816169739,0.5402325391769409,0.5407713651657104,0.5392393469810486,0.5354419946670532,0.5255506634712219,0.5023329257965088
KDSB,BT-UNet,base,20,0,fold,1.0,0.4226148724555969,1.0,0.421786608996692,0.6085124015808105,0.8,0.6397582292556763,0.06442183256149292,threshold-sensitive,0.4654389023780823,0.5049821734428406,0.5270461440086365,0.5435689091682434,0.5578523874282837,0.569549024105072,0.5803201794624329,0.5910216569900513,0.6001745462417603,0.6085124015808105,0.6154996156692505,0.6223183870315552,0.6289255619049072,0.6339708566665649,0.6379778981208801,0.6397582292556763,0.6365182995796204,0.6235029697418213,0.5893142819404602
KDSB,BT-UNet,base,20,1,fold,1.0,0.316785991191864,1.0,0.2980970777906813,0.5107370615005493,0.9,0.5647976994514465,0.06184262037277222,threshold-sensitive,0.37606871128082275,0.4188103973865509,0.4402153193950653,0.4552624821662903,0.46667563915252686,0.4773874282836914,0.4867582321166992,0.4946286976337433,0.5026434659957886,0.5107370615005493,0.5175954699516296,0.5241736769676208,0.5311619639396667,0.5392300486564636,0.5473406314849854,0.5555429458618164,0.5624448657035828,0.5647976994514465,0.550844132900238
KDSB,BT-UNet,base,20,2,fold,1.0,0.34411248564720154,1.0,0.32989130793391047,0.5941911339759827,0.7,0.607356071472168,0.049091637134552,healthy,0.45211029052734375,0.4916522800922394,0.5149571299552917,0.5326647162437439,0.5468770265579224,0.558264434337616,0.5693730711936951,0.5788877606391907,0.5876411199569702,0.5941911339759827,0.5995996594429016,0.6034126877784729,0.6062414050102234,0.607356071472168,0.6069079637527466,0.6040353775024414,0.5948842167854309,0.5737139582633972,0.5253127813339233
KDSB,BT-UNet,base,20,3,fold,1.0,0.3267427384853363,0.99951171875,0.26213774809966217,0.5630995631217957,0.75,0.5852816700935364,0.07142359018325806,threshold-sensitive,0.2986602187156677,0.3682376742362976,0.430978924036026,0.47043922543525696,0.4945823848247528,0.5121757984161377,0.5279405117034912,0.5407806038856506,0.5525195002555847,0.5630995631217957,0.5704647898674011,0.5770203471183777,0.5817781686782837,0.5835993885993958,0.5852816700935364,0.5844810009002686,0.5812894105911255,0.5694029331207275,0.5225148797035217
KDSB,BT-UNet,base,20,4,fold,0.99365234375,0.4179455041885376,0.97802734375,0.23876540725295609,0.6356761455535889,0.6,0.6644617915153503,0.3194946348667145,threshold-sensitive,0.29073795676231384,0.2909250557422638,0.29522520303726196,0.299669474363327,0.3061566650867462,0.34496715664863586,0.4269317388534546,0.5367012619972229,0.5934706926345825,0.6356761455535889,0.6571050882339478,0.6644617915153503,0.6583580374717712,0.6406915783882141,0.6079661250114441,0.5538255572319031,0.4685269296169281,0.3421531319618225,0.15652944147586823
KDSB,BT-UNet,outbn0,20,0,fold,1.0,0.18997234106063843,1.0,0.18596491083368524,0.8325586915016174,0.55,0.8326261639595032,0.002196967601776123,healthy,0.8049339056015015,0.8191547989845276,0.8244566321372986,0.8270371556282043,0.8289185762405396,0.830429196357727,0.8314051628112793,0.8320882320404053,0.8323988318443298,0.8325586915016174,0.8326261639595032,0.8323513269424438,0.8316614627838135,0.8309814929962158,0.8299614787101746,0.8279673457145691,0.8246447443962097,0.8193471431732178,0.8077490329742432
KDSB,BT-UNet,outbn0,20,1,fold,1.0,0.18233846127986908,1.0,0.1788276466163429,0.8199946284294128,0.4,0.8208605647087097,0.006174325942993164,healthy,0.7984486222267151,0.8104858994483948,0.8150963187217712,0.8179789781570435,0.8196479678153992,0.8205623030662537,0.8208509683609009,0.8208605647087097,0.8205551505088806,0.8199946284294128,0.8191856145858765,0.8180999755859375,0.8167181015014648,0.8146862387657166,0.8120233416557312,0.808830976486206,0.8042466044425964,0.796400249004364,0.7797482013702393
KDSB,BT-UNet,outbn0,20,2,fold,1.0,0.17533637583255768,1.0,0.17156858701963681,0.8181431889533997,0.25,0.8215978145599365,0.012910723686218262,healthy,0.8073733448982239,0.8168351054191589,0.8199872970581055,0.8211597204208374,0.8215978145599365,0.8214506506919861,0.8211371898651123,0.8203663229942322,0.8195602893829346,0.8181431889533997,0.8162840008735657,0.8142544031143188,0.8116006851196289,0.8085399270057678,0.8045662045478821,0.7993045449256897,0.7916306257247925,0.7794753909111023,0.7550761103630066
