,,FoldVal Accuracy,FoldVal Accuracy,FoldVal Precision,FoldVal Precision,FoldVal Recall,FoldVal Recall,FoldVal MeanIoU,FoldVal MeanIoU,FoldVal Dice,FoldVal Dice,FoldVal HD,FoldVal HD,FoldVal MyIoU,FoldVal MyIoU,FoldVal MAE,FoldVal MAE,Test Accuracy,Test Accuracy,Test Precision,Test Precision,Test Recall,Test Recall,Test MeanIoU,Test MeanIoU,Test Dice,Test Dice,Test HD,Test HD,Test MyIoU,Test MyIoU,Test MAE,Test MAE
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Dataset,Label Fraction (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDSB,5,0.84809446,0.04650993,0.53279823,0.10476875,0.62278557,0.2928931,0.59676915,0.072423354,0.5316143,0.065533675,8.771237284724684,1.1543044034273884,0.06619492742862648,0.0393564724266426,0.1519055,0.046509948,0.8338256,0.03644416,0.57357997,0.10730133,0.59431154,0.14317486,0.60620487,0.048873514,0.5648676,0.06480638,8.255839555851335,0.29282897043842987,0.08594702913737015,0.020314347058456778,0.1661744,0.03644416
KDSB,10,0.8475744,0.08427335,0.6034193,0.24647674,0.47631758,0.12257392,0.59207165,0.102555834,0.4903707,0.15481189,8.524116025076859,1.2274068221046552,0.0913369956627744,0.0611155944461191,0.15242556,0.08427337,0.7993925,0.07875898,0.55598795,0.21959986,0.43196192,0.098962404,0.5394526,0.07257261,0.45569438,0.08657993,8.921322744677806,0.6614017361993686,0.07529874668044731,0.023733276046960357,0.20060751,0.078758985
KDSB,20,0.82708895,0.05412094,0.4301091,0.099310815,0.6771329,0.09796276,0.5828418,0.065111816,0.5710603,0.026933365,8.048989884572977,0.8122446707613052,0.08858610626648707,0.0178941398654229,0.17291106,0.054120935,0.76486593,0.050185543,0.414221,0.08700418,0.5478741,0.034361552,0.5232407,0.054550633,0.49161988,0.042824697,9.17016162885893,0.47641654498376984,0.06961710330869282,0.015992239345213814,0.23513408,0.050185543
KDSB,50,0.9223703,0.053350437,0.7529001,0.11140631,0.7767569,0.2148057,0.7705748,0.12637392,0.73315746,0.13025326,6.159506936914121,1.3078128359624057,0.2598556371288638,0.13485111761444676,0.07762966,0.053350434,0.90290576,0.07056725,0.7419778,0.16107452,0.75131065,0.24911176,0.7486703,0.15431638,0.715759,0.17480512,6.541840214115304,1.5714954905527594,0.25265588823475016,0.1441233092137729,0.09709423,0.07056725
