Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
KDSB,SimSiam-UNET,e0,5,ensemble,filtered,4,5,4,0.707652747631073,0.3131924271583557,0.4801614284515381,0.45644551515579224,0.40693601965904236,0.292347252368927,9.879954293093734,0.05437906182320718
KDSB,SimSiam-UNET,e0,5,ensemble,unfiltered,5,5,,0.6976820230484009,0.27610716223716736,0.38626527786254883,0.4331054389476776,0.3033291697502136,0.3023179769515991,10.091352035683208,0.034576295960867136
