Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
ISIC2018,UNet,actleakyrelu,5,ensemble,filtered,3,5,"2,4",0.7791619896888733,0.7937542200088501,0.34254980087280273,0.5344051718711853,0.43990424275398254,0.2208380103111267,8.38134816779501,0.041810553778911984
ISIC2018,UNet,actleakyrelu,5,ensemble,unfiltered,5,5,,0.7329336404800415,0.8511431217193604,0.11790725588798523,0.4194030165672302,0.16412757337093353,0.26706627011299133,10.106851243341133,0.017904574057558468
