Dataset,Model,Variant,Label Fraction (%),Fold,Kind,Keyname,N Labelled,Train Seconds,Collapsed,Prob Max,Prob Mean,FoldVal Accuracy,FoldVal Precision,FoldVal Recall,FoldVal MeanIoU,FoldVal Dice,FoldVal MAE,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE
KDSB,BT-UNet,bs64,5,0,fold,KDSB_BT-UNet_5pct_bs64_fold0,25,88.8,False,1.0,0.4185391068458557,0.7924957275390625,0.483449786901474,0.8007322549819946,0.5926153063774109,0.5136061906814575,0.2075042724609375,0.7416814565658569,0.4096359312534332,0.8833469748497009,0.5397741794586182,0.48215949535369873,0.2583185136318207
KDSB,BT-UNet,bs64,5,1,fold,KDSB_BT-UNet_5pct_bs64_fold1,25,51.0,False,0.999976396560669,0.43458330631256104,0.794781506061554,0.4237966537475586,0.9882893562316895,0.5901747941970825,0.5686511993408203,0.20521850883960724,0.7997876405715942,0.4796577990055084,0.9092336297035217,0.6084043383598328,0.5547654628753662,0.20021235942840576
KDSB,BT-UNet,bs64,5,2,fold,KDSB_BT-UNet_5pct_bs64_fold2,25,51.3,False,0.9999960660934448,0.2545781433582306,0.925769031047821,0.5733766555786133,0.819596529006958,0.7143495082855225,0.6516532897949219,0.07423095405101776,0.9037402868270874,0.6974200010299683,0.8516089916229248,0.7537437677383423,0.6985678672790527,0.09625972807407379
KDSB,BT-UNet,bs64,5,3,fold,KDSB_BT-UNet_5pct_bs64_fold3,25,49.6,False,1.0,0.43863019347190857,0.8386200070381165,0.4464937150478363,0.9629465937614441,0.6271259784698486,0.5803590416908264,0.16138000786304474,0.768589198589325,0.4432826638221741,0.9572803378105164,0.5765919089317322,0.5998343229293823,0.23141080141067505
KDSB,BT-UNet,bs64,5,4,fold,KDSB_BT-UNet_5pct_bs64_fold4,25,49.9,False,0.9999998807907104,0.2592928111553192,0.9338226318359375,0.7622043490409851,0.8798027038574219,0.8063456416130066,0.6939520239830017,0.0661773681640625,0.8937113881111145,0.6593220233917236,0.8859657645225525,0.7402520179748535,0.6968507766723633,0.1062885969877243
