Dataset,Model,Variant,Label Fraction (%),Fold,Kind,Keyname,N Labelled,Train Seconds,Collapsed,Prob Max,Prob Mean,FoldVal Accuracy,FoldVal Precision,FoldVal Recall,FoldVal MeanIoU,FoldVal Dice,FoldVal MAE,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE
KDSB,BT-UNet,w8,5,0,fold,KDSB_BT-UNet_5pct_w8_fold0,25,83.8,False,0.9994534850120544,0.34927478432655334,0.8428100347518921,0.5847764611244202,0.6930391788482666,0.6412352323532104,0.49846482276916504,0.15718993544578552,0.8369507789611816,0.5446457862854004,0.7491125464439392,0.6355992555618286,0.512692928314209,0.16304923593997955
KDSB,BT-UNet,w8,5,1,fold,KDSB_BT-UNet_5pct_w8_fold1,25,48.9,False,0.9999704360961914,0.5057827234268188,0.6154083013534546,0.2806604504585266,0.9853465557098389,0.4137324094772339,0.442230761051178,0.384591668844223,0.6918912529945374,0.3729342520236969,0.9650064706802368,0.4962514638900757,0.531446635723114,0.30810877680778503
KDSB,BT-UNet,w8,5,2,fold,KDSB_BT-UNet_5pct_w8_fold2,25,52.4,False,0.9959768056869507,0.27653130888938904,0.8892242312431335,0.435082346200943,0.6007277369499207,0.6100439429283142,0.5170034170150757,0.11077575385570526,0.8810184001922607,0.6822288632392883,0.6736823320388794,0.688382089138031,0.5760070085525513,0.11898157745599747
KDSB,BT-UNet,w8,5,3,fold,KDSB_BT-UNet_5pct_w8_fold3,25,54.4,False,0.9959025979042053,0.3992539942264557,0.868682861328125,0.49959051609039307,0.9228907227516174,0.6650885343551636,0.6188160181045532,0.131317138671875,0.8631344437599182,0.5926175117492676,0.8435781598091125,0.6858134269714355,0.6427029967308044,0.13686557114124298
KDSB,BT-UNet,w8,5,4,fold,KDSB_BT-UNet_5pct_w8_fold4,25,50.0,False,0.998198390007019,0.41974693536758423,0.8996734619140625,0.6443636417388916,0.89638352394104,0.7408114075660706,0.5987377166748047,0.1003265380859375,0.8654741048812866,0.6029763221740723,0.8088338375091553,0.6847168803215027,0.5862607955932617,0.13452588021755219
KDSB,BT-UNet,w8,10,0,fold,KDSB_BT-UNet_10pct_w8_fold0,51,37.8,False,0.9996061325073242,0.28348588943481445,0.8826627135276794,0.47322070598602295,0.8259110450744629,0.6507758498191833,0.6025519967079163,0.11733731627464294,0.8494779467582703,0.5778754949569702,0.7057183980941772,0.6462077498435974,0.6075126528739929,0.15052203834056854
KDSB,BT-UNet,w8,10,1,fold,KDSB_BT-UNet_10pct_w8_fold1,51,61.8,False,0.9999980926513672,0.48587942123413086,0.7461410760879517,0.43017563223838806,0.8843493461608887,0.5498855710029602,0.5735673904418945,0.2538589537143707,0.705905556678772,0.38160786032676697,0.938283383846283,0.5080211162567139,0.5481460094451904,0.2940944731235504
KDSB,BT-UNet,w8,10,2,fold,KDSB_BT-UNet_10pct_w8_fold2,51,48.9,False,0.9989786744117737,0.33665284514427185,0.8214157223701477,0.4418370723724365,0.8273727297782898,0.6006500720977783,0.564494252204895,0.1785842925310135,0.7983805537223816,0.47260695695877075,0.730577826499939,0.584580659866333,0.5454986691474915,0.2016194611787796
KDSB,BT-UNet,w8,10,3,fold,KDSB_BT-UNet_10pct_w8_fold3,51,49.0,False,0.9996408224105835,0.3269435167312622,0.8378998041152954,0.4841938316822052,0.8112994432449341,0.624974250793457,0.516767680644989,0.16210022568702698,0.8263390064239502,0.5240581631660461,0.7158185243606567,0.6167453527450562,0.4851655960083008,0.17366096377372742
KDSB,BT-UNet,w8,10,4,fold,KDSB_BT-UNet_10pct_w8_fold4,51,48.2,False,0.9984468221664429,0.37604808807373047,0.7072479128837585,0.3350031077861786,0.8627405762672424,0.48950397968292236,0.4942152500152588,0.29275208711624146,0.7381062507629395,0.4040047824382782,0.8605731129646301,0.5337105989456177,0.5942087769508362,0.26189374923706055
