,,,Train Accuracy,Train Accuracy,Train Precision,Train Precision,Train Recall,Train Recall,Train MeanIoU,Train MeanIoU,Train Dice,Train Dice,Train HD,Train HD,Train MyIoU,Train MyIoU,Train MAE,Train MAE,Val Accuracy,Val Accuracy,Val Precision,Val Precision,Val Recall,Val Recall,Val MeanIoU,Val MeanIoU,Val Dice,Val Dice,Val HD,Val HD,Val MyIoU,Val MyIoU,Val MAE,Val MAE,Test Accuracy,Test Accuracy,Test Precision,Test Precision,Test Recall,Test Recall,Test MeanIoU,Test MeanIoU,Test Dice,Test Dice,Test HD,Test HD,Test MyIoU,Test MyIoU,Test MAE,Test MAE
,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Dataset,Model,Label Fraction (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISIC2018,SimSiam,50,0.98870784,0.0033207228,0.9791644,0.004442726,0.9732605,0.010215521,0.96944034,0.008871978,0.96550304,0.008077948,3.5894801377019094,0.16614551538235972,0.9173250613616053,0.03305283319988315,0.011292124,0.0033207224,0.92570466,0.0011322491,0.86464995,0.0059440047,0.8747134,0.0062575266,0.8352771,0.0021073052,0.86934775,0.003182492,5.430589864907754,0.09997988252801522,0.5533151625498685,0.008054432683695578,0.07429532,0.0011322602,0.9125063,0.0027581507,0.8587519,0.006456955,0.8429817,0.010117839,0.81186783,0.0055138636,0.8524405,0.0042651016,5.743042215407786,0.08279554993380028,0.521748453681853,0.01071885308468315,0.0874937,0.002758123
KDSB,BT-UNet,5,0.68770015,0.1118796,0.32736555,0.0768035,0.89751816,0.08561051,0.47462234,0.09552976,0.4673373,0.07532342,10.746716937100576,1.1842069419296326,0.04995041747601485,0.032739699538474026,0.3122998,0.1118796,0.72292787,0.06497958,0.41072187,0.057333365,0.8663093,0.11978033,0.5232653,0.058611955,0.52260137,0.08274514,9.978865278648032,0.8520389402455827,0.05014048155723694,0.02987843362378498,0.27707213,0.064979576,0.7493006,0.054854658,0.42723116,0.06022384,0.87465274,0.10258251,0.54843277,0.05158182,0.533676,0.080585614,9.504745648530967,0.7554201895610116,0.055328001130695456,0.04007686276121618,0.25069937,0.054854654
KDSB,BT-UNet,10,0.74918425,0.018156752,0.3687083,0.022386666,0.9077164,0.047940366,0.5319772,0.019131273,0.5372989,0.04156621,9.550221560543372,0.5077874260090348,0.04695638993001804,0.021743175050483416,0.25081578,0.018156756,0.7168873,0.022965541,0.3978711,0.015171922,0.88920593,0.0946283,0.5175831,0.01747736,0.5480148,0.058343418,9.83744465557984,0.4232598984164856,0.049565420909791054,0.024148312790266597,0.2831127,0.022965543,0.74422,0.03534458,0.41671056,0.03323484,0.88645476,0.07810991,0.5430503,0.030096281,0.5613224,0.053726315,9.33530265842056,0.5383643063468219,0.0577279626721242,0.031708415254459235,0.25577998,0.035344567
KDSB,BT-UNet,20,0.8297526,0.04198966,0.45771447,0.08712489,0.894899,0.024446491,0.6189779,0.060556598,0.58042383,0.060942817,8.549682922951323,0.7644132435986633,0.05474937544819686,0.02931811560510767,0.17024736,0.041989665,0.79469436,0.0561901,0.49741322,0.097817466,0.8145437,0.0808919,0.599295,0.06912168,0.57972765,0.06336394,9.04810151914364,0.645103431495384,0.06509017730799202,0.025609965004880126,0.20530562,0.056190092,0.80796003,0.051761236,0.5039729,0.08413318,0.81796247,0.07008976,0.6110689,0.060712136,0.5823902,0.04783256,8.653354102412624,0.5934552461928837,0.07248342757102474,0.01850031490562661,0.19204,0.051761262
KDSB,BT-UNet,50,0.86868954,0.12770098,0.6442162,0.26111874,0.95625687,0.013505832,0.733271,0.19676064,0.7258295,0.17158107,6.9196924354249605,2.4714085309679126,0.23377075437739286,0.17894570958408829,0.13131043,0.12770098,0.85349417,0.141175,0.66588116,0.25346693,0.9509281,0.01755299,0.7288551,0.20318125,0.7421311,0.16585222,7.268632400054914,2.576741134203229,0.24169280720266045,0.17205199147785663,0.1465058,0.141175,0.8570155,0.1286095,0.6516767,0.2362605,0.94782317,0.020653816,0.7244363,0.18594445,0.7362051,0.15035588,7.083289357432577,2.2575300154692917,0.234974451629075,0.16009013903909777,0.14298454,0.1286095
KDSB,Baseline,5,0.76628387,0.18410937,0.39620543,0.22731183,0.5413933,0.4201617,0.5112638,0.19987565,0.37977192,0.26614085,9.171491916868344,1.7103129332008995,0.07859257010287615,0.09670268311630778,0.2337161,0.18410936,0.75515914,0.14556696,0.44538885,0.19528268,0.5326897,0.41649944,0.50913,0.17461897,0.37349537,0.28305033,9.418840567466475,1.515200873198368,0.060262989236274725,0.08057098251822364,0.24484083,0.14556696,0.77163583,0.11946994,0.45257664,0.19186589,0.49981347,0.4331951,0.5123008,0.16084646,0.3570626,0.29491737,9.131536652234633,1.3443862156306723,0.061508983253800054,0.08167687967239193,0.22836418,0.11946994
KDSB,Baseline,10,0.78389794,0.029478805,0.31276098,0.04000477,0.40081692,0.21135777,0.48642316,0.030639036,0.37648088,0.18652092,8.833211146677353,0.2168925335925158,0.08345060074807542,0.049282426952554886,0.21610208,0.029478822,0.73901045,0.03449878,0.34922063,0.033697356,0.4477417,0.24494267,0.470578,0.037142817,0.37350035,0.18478961,9.45082246682153,0.14592742313189158,0.0701346071091,0.043547701304757776,0.26098952,0.034498792,0.72875774,0.047701947,0.31143832,0.041474033,0.34903088,0.20014592,0.4417408,0.025647778,0.32069737,0.17516556,9.5623856087461,0.2295068916494489,0.06592517374984487,0.045596768015205014,0.27124226,0.047701936
KDSB,Baseline,20,0.9237849,0.06306255,0.6584396,0.21204692,0.8287811,0.33666298,0.7689712,0.16508876,0.6952209,0.25695485,6.127505912548883,1.4074885218337474,0.21979856893980526,0.11777819768868754,0.07621509,0.06306254,0.8890095,0.10543946,0.6721131,0.21272494,0.84676397,0.25851664,0.754057,0.17696214,0.7091206,0.2583889,6.945621534880973,1.7834731975369398,0.20632743017752012,0.11122937126266465,0.11099055,0.105439454,0.88283473,0.10922001,0.64579874,0.22997935,0.82240516,0.29118246,0.7375485,0.18291464,0.6767659,0.28593093,6.935218461295119,1.8881351693813877,0.20018198757798084,0.11305089240672828,0.11716528,0.10922001
KDSB,Baseline,50,0.98482305,0.0064369,0.93725216,0.03902802,0.9690223,0.009321285,0.9459736,0.021799065,0.9358243,0.026936674,3.75840840023774,0.5012560762191534,0.6698674240958912,0.11958296507084094,0.01517694,0.0064369,0.9643776,0.0026582382,0.89906657,0.022622602,0.92014265,0.01738176,0.89504844,0.0058994167,0.8943485,0.007801967,5.029217780661286,0.15122495233176123,0.48126477082665764,0.035648355915162334,0.03562242,0.0026582326,0.96032315,0.0033714443,0.87691677,0.02279538,0.9160136,0.013980414,0.88169926,0.007558863,0.88557994,0.010441656,5.0213356521039545,0.16579821025184385,0.480693712593437,0.0393624286692149,0.039676867,0.0033714487
KDSB,SimSiam,5,0.8254517,0.04426165,0.46403798,0.09378512,0.64787227,0.13062008,0.58169687,0.04189114,0.5308472,0.027965944,8.957279487775622,0.287040778690133,0.06125561628683167,0.015355829476262158,0.17454834,0.044261657,0.83080804,0.03493291,0.5708112,0.089888625,0.6653132,0.10143782,0.6197911,0.038815793,0.5815326,0.044292916,8.45365168078432,0.2236157382453453,0.07319086538466311,0.01776612466368971,0.16919199,0.034932915,0.8338256,0.03644416,0.57357997,0.10730133,0.59431154,0.14317486,0.60620487,0.048873514,0.5648676,0.0648064,8.255839555851335,0.2928289704384307,0.08594702913737015,0.020314347058456785,0.1661744,0.03644416
