Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
ISIC2018,UNet,lossbce,5,ensemble,filtered,1,5,"1,2,3,4",0.32693061232566833,0.2849685251712799,0.8448733687400818,0.18671412765979767,0.383242130279541,0.6730693578720093,12.9851553325242,0.01815482153192592
ISIC2018,UNet,lossbce,5,ensemble,unfiltered,5,5,,0.7041516900062561,0.0,0.0,0.35207584500312805,0.00011206419731024653,0.2958483397960663,11.37965017945359,0.0
