Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
KDSB,BT-UNet,sslbudget20,20,ensemble,filtered,5,5,,0.7195653319358826,0.39400458335876465,0.9454814791679382,0.5225122570991516,0.5672067403793335,0.2804346978664398,9.461027258492056,0.07739105283435388
KDSB,BT-UNet,sslbudget20,20,ensemble,unfiltered,5,5,,0.7195653319358826,0.39400458335876465,0.9454814791679382,0.5225122570991516,0.5672067403793335,0.2804346978664398,9.461027258492056,0.07739105283435388
