Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
KDSB,BT-UNet,smoke,1,ensemble,filtered,5,5,,0.682033121585846,0.31883323192596436,0.6253124475479126,0.4539533853530884,0.37005549669265747,0.31796690821647644,9.969275168990002,0.016084535963521013
KDSB,BT-UNet,smoke,1,ensemble,unfiltered,5,5,,0.682033121585846,0.31883323192596436,0.6253124475479126,0.4539533853530884,0.37005549669265747,0.31796690821647644,9.969275168990002,0.016084535963521013
