Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
KDSB,UNet,lossdice,5,ensemble,filtered,5,5,,0.768184244632721,0.43808406591415405,0.8743288516998291,0.5676660537719727,0.6719727516174316,0.23181578516960144,8.37837711776332,0.14271186134698807
KDSB,UNet,lossdice,5,ensemble,unfiltered,5,5,,0.768184244632721,0.43808406591415405,0.8743288516998291,0.5676660537719727,0.6719727516174316,0.23181578516960144,8.37837711776332,0.14271186134698807
