,,FoldVal Accuracy,FoldVal Accuracy,FoldVal Precision,FoldVal Precision,FoldVal Recall,FoldVal Recall,FoldVal MeanIoU,FoldVal MeanIoU,FoldVal Dice,FoldVal Dice,FoldVal HD,FoldVal HD,FoldVal MyIoU,FoldVal MyIoU,FoldVal MAE,FoldVal MAE,Test Accuracy,Test Accuracy,Test Precision,Test Precision,Test Recall,Test Recall,Test MeanIoU,Test MeanIoU,Test Dice,Test Dice,Test HD,Test HD,Test MyIoU,Test MyIoU,Test MAE,Test MAE
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Dataset,Label Fraction (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISIC2018,5,0.7288788,0.14965798,0.51652247,0.25431916,0.88533527,0.045919683,0.5703875,0.20296893,0.63607436,0.12953813,8.391000761484895,2.239778647815922,0.1775497297127453,0.2092985950155651,0.2711212,0.14965798,0.69784725,0.115236565,0.5348872,0.18260042,0.8126585,0.049166914,0.5319136,0.1338046,0.6310889,0.100102335,9.483400719585589,1.94439716248496,0.15068260371300282,0.17454604182436642,0.30215275,0.11523655
ISIC2018,10,0.8645379,0.1037147,0.7247679,0.2503051,0.84331816,0.019028062,0.7328838,0.16071194,0.7445344,0.12685879,6.689669801398997,1.8569856491379728,0.35124624177422,0.24942510777499965,0.13546205,0.10371469,0.8065265,0.12247413,0.69789267,0.20865317,0.7999517,0.025623344,0.6651389,0.15405685,0.7327261,0.12308879,7.79310467574715,2.5486047435802743,0.3120592408502117,0.23413391223856986,0.19347353,0.12247411
ISIC2018,20,0.9429122,0.006720263,0.9175666,0.009802009,0.83532536,0.038697418,0.85260266,0.01686418,0.85918486,0.013201014,5.042639302010189,0.13140006464594794,0.5780312717218055,0.018697186266166264,0.05708778,0.006720254,0.9060558,0.0015562552,0.8671128,0.004215057,0.805995,0.0025124752,0.797012,0.0028423308,0.84023446,0.003555743,5.8392723780767515,0.05674037241211659,0.5030537980907976,0.022919311713869316,0.093944155,0.001556261
ISIC2018,50,0.94782674,0.004960491,0.9148878,0.014224246,0.86100674,0.015904924,0.86569536,0.010449417,0.87127197,0.011982665,4.928624231330578,0.10120883542594374,0.6156963953249674,0.026243264645229806,0.05217321,0.00496049,0.9125063,0.0027581507,0.8587519,0.006456955,0.8429817,0.010117839,0.81186783,0.0055138636,0.85244024,0.004265499,5.743042215407787,0.08279554993380044,0.5217484536818529,0.010718853084682995,0.0874937,0.002758123
