Dataset,Model,Variant,Label Fraction (%),Fold,Kind,Keyname,N Labelled,Train Seconds,Collapsed,Prob Max,Prob Mean,FoldVal Accuracy,FoldVal Precision,FoldVal Recall,FoldVal MeanIoU,FoldVal Dice,FoldVal MAE,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE
KDSB,SimSiam-UNET,w8,5,0,fold,KDSB_SimSiam-UNET_5pct_w8_fold0,25,84.5,False,0.9999992847442627,0.300981730222702,0.8435882329940796,0.5790576338768005,0.7503917217254639,0.6510181427001953,0.6197898983955383,0.15641173720359802,0.873738169670105,0.633030891418457,0.7630893588066101,0.6909617781639099,0.627715528011322,0.12626180052757263
KDSB,SimSiam-UNET,w8,5,1,fold,KDSB_SimSiam-UNET_5pct_w8_fold1,25,51.8,False,0.9999915361404419,0.3983231484889984,0.734454333782196,0.3214970827102661,0.6788744926452637,0.4915459156036377,0.4852854311466217,0.26554566621780396,0.7387732267379761,0.38447391986846924,0.6745439171791077,0.5128188729286194,0.553318440914154,0.26122674345970154
KDSB,SimSiam-UNET,w8,5,2,fold,KDSB_SimSiam-UNET_5pct_w8_fold2,25,51.6,False,0.9958142638206482,0.30591192841529846,0.8963287472724915,0.46399223804473877,0.6677170991897583,0.6331721544265747,0.5011588335037231,0.10367126762866974,0.8959464430809021,0.7033766508102417,0.7612197995185852,0.7275174856185913,0.6821480393409729,0.10405353456735611
KDSB,SimSiam-UNET,w8,5,3,fold,KDSB_SimSiam-UNET_5pct_w8_fold3,25,48.2,False,0.9999926090240479,0.364488810300827,0.9068450927734375,0.6099445223808289,0.8031420707702637,0.7132481336593628,0.6483610272407532,0.0931549072265625,0.793529748916626,0.43941453099250793,0.40176042914390564,0.5212424397468567,0.42119187116622925,0.20647025108337402
KDSB,SimSiam-UNET,w8,5,4,fold,KDSB_SimSiam-UNET_5pct_w8_fold4,25,47.5,False,1.0,0.403421014547348,0.8874359130859375,0.6408097147941589,0.7478659749031067,0.6991304159164429,0.5767109394073486,0.1125640869140625,0.7951180338859558,0.47043097019195557,0.813319981098175,0.5916066765785217,0.557792603969574,0.2048819661140442
KDSB,SimSiam-UNET,w8,10,0,fold,KDSB_SimSiam-UNET_10pct_w8_fold0,51,39.4,False,0.9999715089797974,0.37753826379776,0.9134063720703125,0.5606971979141235,0.8915547132492065,0.7145720720291138,0.6672470569610596,0.0865936279296875,0.8767824172973633,0.6288629174232483,0.8225459456443787,0.7041404247283936,0.6729704737663269,0.12321760505437851
KDSB,SimSiam-UNET,w8,10,1,fold,KDSB_SimSiam-UNET_10pct_w8_fold1,51,64.6,False,0.9999758005142212,0.30427640676498413,0.858489990234375,0.8047193288803101,0.37306204438209534,0.594671368598938,0.5171509981155396,0.141510009765625,0.8576411604881287,0.632046103477478,0.5603255033493042,0.6317973732948303,0.6152676939964294,0.14235886931419373
KDSB,SimSiam-UNET,w8,10,2,fold,KDSB_SimSiam-UNET_10pct_w8_fold2,51,50.6,False,0.9999750852584839,0.36884427070617676,0.7891510128974915,0.3912827670574188,0.7879358530044556,0.5578044652938843,0.6628698110580444,0.21084900200366974,0.7392818927764893,0.3751084506511688,0.6046522259712219,0.5037488341331482,0.5676162242889404,0.26071813702583313
KDSB,SimSiam-UNET,w8,10,3,fold,KDSB_SimSiam-UNET_10pct_w8_fold3,51,49.4,False,0.9999711513519287,0.3878597021102905,0.8076324462890625,0.40764108300209045,0.5507780909538269,0.5478688478469849,0.5151079297065735,0.1923675537109375,0.7285357117652893,0.36781129240989685,0.6405923962593079,0.49836790561676025,0.5315897464752197,0.2714643180370331
KDSB,SimSiam-UNET,w8,10,4,fold,KDSB_SimSiam-UNET_10pct_w8_fold4,51,48.0,False,0.9999997615814209,0.3863002061843872,0.7320404052734375,0.32277974486351013,0.6312623023986816,0.4869375228881836,0.5158950090408325,0.2679595947265625,0.7494328022003174,0.39775151014328003,0.6769156455993652,0.5238285064697266,0.5992370247840881,0.2505671977996826
