epoch,loss,global,dense
1,54.789466857910156,30.476970672607422,24.31245994567871
2,27.075763702392578,17.9330997467041,9.142661094665527
3,23.632116317749023,16.969411849975586,6.662708282470703
4,22.060728073120117,16.75867462158203,5.302061080932617
5,20.055830001831055,15.687933921813965,4.367910861968994
6,19.71748161315918,15.826683044433594,3.890805959701538
7,19.004674911499023,15.579414367675781,3.425252676010132
8,19.675870895385742,16.426395416259766,3.249478340148926
9,18.413358688354492,15.585515022277832,2.8278558254241943
10,17.672645568847656,15.103754043579102,2.5688953399658203
11,17.703948974609375,15.258356094360352,2.4455928802490234
12,17.382179260253906,15.075307846069336,2.3068718910217285
13,16.67258644104004,14.500274658203125,2.1723179817199707
14,16.34792709350586,14.337470054626465,2.0104548931121826
15,16.393207550048828,14.4908447265625,1.9023600816726685
16,15.921363830566406,14.16165828704834,1.7597101926803589
17,15.720739364624023,14.047506332397461,1.6732386350631714
18,15.3040771484375,13.748085975646973,1.5559836626052856
19,15.677324295043945,14.089322090148926,1.5880093574523926
20,15.35207462310791,13.902421951293945,1.4496527910232544
21,15.382002830505371,13.947732925415039,1.4342669248580933
22,15.236751556396484,13.854119300842285,1.382617712020874
23,15.051705360412598,13.730109214782715,1.3215880393981934
24,14.860754013061523,13.614681243896484,1.2460740804672241
25,15.33027458190918,14.11277961730957,1.2174967527389526
26,15.21618366241455,14.008658409118652,1.2075233459472656
27,14.928812026977539,13.75273323059082,1.1760778427124023
28,14.599348068237305,13.499795913696289,1.0995560884475708
29,14.639286041259766,13.562029838562012,1.0772652626037598
30,14.07291030883789,13.052627563476562,1.020285964012146
31,14.790754318237305,13.731528282165527,1.059220314025879
32,14.090758323669434,13.106059074401855,0.9846987724304199
33,14.114023208618164,13.128360748291016,0.9856603145599365
34,14.153767585754395,13.205866813659668,0.9478974938392639
35,13.888259887695312,12.967097282409668,0.9211623072624207
36,13.842827796936035,12.942571640014648,0.9002619981765747
37,14.04234790802002,13.149625778198242,0.8927215933799744
38,13.746665954589844,12.894645690917969,0.8520170450210571
39,13.841520309448242,12.984968185424805,0.856550395488739
40,13.761125564575195,12.914796829223633,0.8463317155838013
41,13.908001899719238,13.065993309020996,0.8420132994651794
42,13.569631576538086,12.766220092773438,0.8034065365791321
43,14.102420806884766,13.288551330566406,0.8138665556907654
44,13.535079956054688,12.73670482635498,0.7983746528625488
45,13.581769943237305,12.806632995605469,0.7751373052597046
46,13.718836784362793,12.939812660217285,0.779018759727478
47,13.659174919128418,12.900769233703613,0.7584061622619629
48,13.462767601013184,12.723485946655273,0.73928302526474
49,13.50246524810791,12.758036613464355,0.7444286942481995
50,13.74776554107666,13.017068862915039,0.7306968569755554
51,13.497034072875977,12.778712272644043,0.718328058719635
52,13.864992141723633,13.13902473449707,0.7259656190872192
53,13.344948768615723,12.641998291015625,0.7029501795768738
54,13.521512985229492,12.820348739624023,0.7011666893959045
55,13.406453132629395,12.715235710144043,0.6912235617637634
56,13.617926597595215,12.923040390014648,0.694892168045044
57,13.404377937316895,12.733129501342773,0.6712464094161987
58,13.526110649108887,12.850512504577637,0.6755946278572083
59,13.29936408996582,12.634980201721191,0.6643831133842468
60,13.428496360778809,12.7660551071167,0.6624431014060974
61,13.28676986694336,12.63716983795166,0.6496024131774902
62,13.541814804077148,12.889327049255371,0.6524965167045593
63,13.191262245178223,12.547527313232422,0.6437343955039978
64,13.31429386138916,12.659756660461426,0.6545379161834717
65,13.365926742553711,12.728715896606445,0.6372133493423462
66,13.284208297729492,12.647011756896973,0.6372026801109314
67,13.000102043151855,12.371694564819336,0.6283977031707764
68,13.243670463562012,12.613003730773926,0.630664050579071
69,13.429047584533691,12.795713424682617,0.6333377957344055
70,13.200359344482422,12.569305419921875,0.6310572028160095
71,13.28416633605957,12.654801368713379,0.6293627023696899
72,13.425655364990234,12.797950744628906,0.6277099847793579
73,13.034648895263672,12.415168762207031,0.6194744110107422
74,13.237571716308594,12.61149787902832,0.6260711550712585
75,13.0847806930542,12.463900566101074,0.6208832859992981
76,13.094915390014648,12.475364685058594,0.6195518374443054
77,13.101802825927734,12.505236625671387,0.5965642333030701
78,13.038924217224121,12.441131591796875,0.5977908968925476
79,13.129626274108887,12.517685890197754,0.6119321584701538
80,13.118470191955566,12.517969131469727,0.6005038619041443
81,13.057512283325195,12.445989608764648,0.6115321516990662
82,13.179487228393555,12.57459831237793,0.6048784255981445
83,13.362166404724121,12.747415542602539,0.6147477030754089
84,13.033799171447754,12.436412811279297,0.5973863005638123
85,13.11356258392334,12.508804321289062,0.6047589778900146
86,13.177131652832031,12.577067375183105,0.600068986415863
87,13.063934326171875,12.466212272644043,0.5977228283882141
88,13.153027534484863,12.564422607421875,0.5885987281799316
89,13.018562316894531,12.41693115234375,0.6016278266906738
90,12.878951072692871,12.290862083435059,0.5880956053733826
91,13.093737602233887,12.494654655456543,0.5990763306617737
92,12.87919807434082,12.276778221130371,0.6024208664894104
93,13.140115737915039,12.549670219421387,0.5904392600059509
94,13.132803916931152,12.535696983337402,0.5971072912216187
95,12.967154502868652,12.374489784240723,0.5926644802093506
96,13.221766471862793,12.628592491149902,0.5931737422943115
97,13.012635231018066,12.423103332519531,0.5895341038703918
98,13.071166038513184,12.480363845825195,0.5908129215240479
99,12.940320014953613,12.340288162231445,0.6000320315361023
100,13.2341890335083,12.628775596618652,0.605414867401123
