Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
KDSB,SimSiam-UNET,actleakyrelu,5,ensemble,filtered,5,5,,0.8658354878425598,0.591496467590332,0.8992696404457092,0.6968250870704651,0.658427894115448,0.1341644823551178,8.732794382110184,0.10565228349156125
KDSB,SimSiam-UNET,actleakyrelu,5,ensemble,unfiltered,5,5,,0.8658354878425598,0.591496467590332,0.8992696404457092,0.6968250870704651,0.658427894115448,0.1341644823551178,8.732794382110184,0.10565228349156125
KDSB,SimSiam-UNET,actleakyrelu,10,ensemble,filtered,5,5,,0.8301834464073181,0.5317279100418091,0.7240327596664429,0.6229491233825684,0.6272655725479126,0.16981656849384308,8.276438270015596,0.08605674140619297
KDSB,SimSiam-UNET,actleakyrelu,10,ensemble,unfiltered,5,5,,0.8301834464073181,0.5317279100418091,0.7240327596664429,0.6229491233825684,0.6272655725479126,0.16981656849384308,8.276438270015596,0.08605674140619297
