Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
KDSB,SimSiam-UNET,outsoftmax,5,ensemble,filtered,5,5,,0.899623692035675,0.7050881385803223,0.7907110452651978,0.738262414932251,0.6794344186782837,0.10037630051374435,7.297433540072042,0.13049290501672206
KDSB,SimSiam-UNET,outsoftmax,5,ensemble,unfiltered,5,5,,0.899623692035675,0.7050881385803223,0.7907110452651978,0.738262414932251,0.6794344186782837,0.10037630051374435,7.297433540072042,0.13049290501672206
KDSB,SimSiam-UNET,outsoftmax,10,ensemble,filtered,5,5,,0.8289434909820557,0.5238281488418579,0.8764240145683289,0.6417266726493835,0.6411387920379639,0.17105652391910553,8.20562315844122,0.10071069172825373
KDSB,SimSiam-UNET,outsoftmax,10,ensemble,unfiltered,5,5,,0.8289434909820557,0.5238281488418579,0.8764240145683289,0.6417266726493835,0.6411387920379639,0.17105652391910553,8.20562315844122,0.10071069172825373
