Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
ISIC2018,SimSiam-UNET,actelu,5,ensemble,filtered,5,5,,0.6873260736465454,0.48405930399894714,0.8635030388832092,0.5148469805717468,0.6181985139846802,0.31267398595809937,9.708141042386789,0.13867563501708355
ISIC2018,SimSiam-UNET,actelu,5,ensemble,unfiltered,5,5,,0.6873260736465454,0.48405930399894714,0.8635030388832092,0.5148469805717468,0.6181985139846802,0.31267398595809937,9.708141042386789,0.13867563501708355
