Dataset,Model,Variant,Label Fraction (%),Fold,Kind,Keyname,N Labelled,Train Seconds,Collapsed,Prob Max,Prob Mean,FoldVal Accuracy,FoldVal Precision,FoldVal Recall,FoldVal MeanIoU,FoldVal Dice,FoldVal MAE,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE
KDSB,UNet,actelu,5,0,fold,KDSB_UNet_5pct_actelu_fold0,25,92.3,False,0.6295323371887207,0.5165536403656006,0.321502685546875,0.22140929102897644,0.9731931090354919,0.19045908749103546,0.38313472270965576,0.678497314453125,0.257820188999176,0.1959378719329834,0.9642965197563171,0.14513322710990906,0.3133576810359955,0.742179811000824
KDSB,UNet,actelu,5,1,fold,KDSB_UNet_5pct_actelu_fold1,25,51.4,False,0.6887519955635071,0.5654545426368713,0.15140685439109802,0.15140685439109802,1.0,0.07570342719554901,0.25383925437927246,0.8485931158065796,0.18587981164455414,0.18587779998779297,1.0,0.09294041991233826,0.29081568121910095,0.8141201734542847
KDSB,UNet,actelu,5,2,fold,KDSB_UNet_5pct_actelu_fold2,25,144.1,False,0.9843800067901611,0.40120306611061096,0.9514678716659546,0.7011845707893372,0.8423053026199341,0.7835581302642822,0.6729944348335266,0.04853210598230362,0.9371949434280396,0.8255584239959717,0.8395039439201355,0.8193023204803467,0.7928804159164429,0.06280504167079926
KDSB,UNet,actelu,5,3,fold,KDSB_UNet_5pct_actelu_fold3,25,48.6,True,0.5676450133323669,0.44327282905578613,0.865203857421875,0.34602606296539307,0.03151402249932289,0.44719356298446655,0.06400014460086823,0.134796142578125,0.8137223720550537,0.3745043873786926,0.003213367657735944,0.4084036350250244,0.019176751375198364,0.18627764284610748
KDSB,UNet,actelu,5,4,fold,KDSB_UNet_5pct_actelu_fold4,25,52.8,False,0.7104983329772949,0.5741834044456482,0.16767272353172302,0.16767272353172302,1.0,0.08383636176586151,0.2583400309085846,0.8323272466659546,0.18587733805179596,0.18587733805179596,1.0,0.09293866902589798,0.29081475734710693,0.8141226768493652
KDSB,UNet,actelu,10,0,fold,KDSB_UNet_10pct_actelu_fold0,51,39.7,False,0.6429856419563293,0.48665961623191833,0.7953463196754456,0.26399827003479004,0.5074007511138916,0.4968509078025818,0.4997127652168274,0.20465365052223206,0.7000032663345337,0.2679651081562042,0.35450950264930725,0.4294676184654236,0.31973588466644287,0.2999967336654663
KDSB,UNet,actelu,10,1,fold,KDSB_UNet_10pct_actelu_fold1,51,64.9,True,0.626497745513916,0.43204209208488464,0.8087402582168579,0.8046048283576965,0.04001237824559212,0.42342308163642883,0.035426195710897446,0.19125977158546448,0.8201810717582703,0.6302394866943359,0.07886173576116562,0.4464401304721832,0.10164240747690201,0.17981891334056854
KDSB,UNet,actelu,10,2,fold,KDSB_UNet_10pct_actelu_fold2,51,120.3,False,0.9912745356559753,0.4270693063735962,0.9555252194404602,0.8065357804298401,0.9165686964988708,0.8499963283538818,0.8443692922592163,0.04447479173541069,0.9412692189216614,0.8119982481002808,0.890125036239624,0.8338252902030945,0.8002552390098572,0.058730803430080414
KDSB,UNet,actelu,10,3,fold,KDSB_UNet_10pct_actelu_fold3,51,50.4,False,0.610064685344696,0.47845321893692017,0.8022674322128296,0.31298714876174927,0.2380117028951645,0.47554123401641846,0.2591626048088074,0.19773253798484802,0.6910829544067383,0.23967061936855316,0.3047056496143341,0.41373640298843384,0.19698777794837952,0.3089170753955841
KDSB,UNet,actelu,10,4,fold,KDSB_UNet_10pct_actelu_fold4,51,49.1,False,0.7231274247169495,0.4619264304637909,0.7546417117118835,0.2237664759159088,0.22291642427444458,0.4356887936592102,0.35774093866348267,0.24535827338695526,0.6797229647636414,0.20800545811653137,0.2575382888317108,0.39682555198669434,0.24019575119018555,0.32027703523635864
