Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
ISIC2018,UNet,actmish,5,ensemble,filtered,3,5,"3,4",0.7835673093795776,0.748476505279541,0.4042961299419403,0.5550500750541687,0.48547905683517456,0.21643270552158356,8.808388007962543,0.04254923245556949
ISIC2018,UNet,actmish,5,ensemble,unfiltered,5,5,,0.7455811500549316,0.8817495703697205,0.16172493994235992,0.44554418325424194,0.21434949338436127,0.25441884994506836,9.731274215703056,0.015273519045783442
