Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
ISIC2018,SimSiam-UNET,outsoftmax,5,ensemble,filtered,5,5,,0.8919658660888672,0.8475044965744019,0.7741250395774841,0.7696764469146729,0.8050358295440674,0.10803402960300446,6.074160364060474,0.46184587301587304
ISIC2018,SimSiam-UNET,outsoftmax,5,ensemble,unfiltered,5,5,,0.8919658660888672,0.8475044965744019,0.7741250395774841,0.7696764469146729,0.8050358295440674,0.10803402960300446,6.074160364060474,0.46184587301587304
