Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
ISIC2018,SimSiam-UNET,actsilu,5,ensemble,filtered,5,5,,0.6231309175491333,0.43114644289016724,0.8574236035346985,0.44867143034935,0.5766779184341431,0.3768690228462219,10.70961649830325,0.08431479162050855
ISIC2018,SimSiam-UNET,actsilu,5,ensemble,unfiltered,5,5,,0.6231309175491333,0.43114644289016724,0.8574236035346985,0.44867143034935,0.5766779184341431,0.3768690228462219,10.70961649830325,0.08431479162050855
