,,FoldVal Accuracy,FoldVal Accuracy,FoldVal Precision,FoldVal Precision,FoldVal Recall,FoldVal Recall,FoldVal MeanIoU,FoldVal MeanIoU,FoldVal Dice,FoldVal Dice,FoldVal HD,FoldVal HD,FoldVal MyIoU,FoldVal MyIoU,FoldVal MAE,FoldVal MAE,Test Accuracy,Test Accuracy,Test Precision,Test Precision,Test Recall,Test Recall,Test MeanIoU,Test MeanIoU,Test Dice,Test Dice,Test HD,Test HD,Test MyIoU,Test MyIoU,Test MAE,Test MAE
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Dataset,Label Fraction (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISIC2018,5,0.7085598,0.18402782,0.38881844,0.4221539,0.29872265,0.43735218,0.40831518,0.15197302,0.22106755,0.3070052,10.081597740525662,2.726463344399313,0.02255952690803467,0.04297213697550404,0.2914402,0.18402782,0.687708,0.095784135,0.3798396,0.38669565,0.2999445,0.4076839,0.40636954,0.10275863,0.23355648,0.2927241,10.872506709099294,1.5491018734911781,0.026153470548278664,0.042552198943286455,0.31229204,0.09578414
ISIC2018,10,0.9411315,0.00984558,0.8729764,0.03159221,0.8739611,0.020688692,0.85019714,0.015306337,0.8263036,0.021804225,5.322880667881625,0.3576605897908652,0.5090111236802413,0.02442577101979663,0.05886849,0.009845582,0.8848473,0.0063810484,0.8083168,0.02118912,0.8017844,0.020267794,0.76116335,0.010528799,0.80179596,0.0076760165,6.162912255340851,0.17662609970819582,0.433352851938911,0.030877814121000127,0.1151528,0.006381045
ISIC2018,20,0.9424548,0.005047557,0.91431016,0.014489627,0.8371002,0.022532512,0.85193425,0.008378583,0.85699713,0.013996097,5.035346777601527,0.2147073575626252,0.5903054981022211,0.016143341967527793,0.057545215,0.0050475616,0.90366554,0.0012246526,0.86300486,0.009039505,0.80182064,0.008634414,0.79244375,0.0019249552,0.83514965,0.0037782083,5.882223596810986,0.07586192435019332,0.4960429483294481,0.021822284350117047,0.09633445,0.0012246257
ISIC2018,50,0.9463525,0.0036714084,0.9100224,0.008275355,0.85931903,0.013509751,0.8622672,0.008370757,0.86833346,0.010948152,4.988575046144642,0.1128530515255609,0.6038192090658484,0.01857429827827108,0.053647496,0.0036714082,0.911109,0.0029512749,0.85320216,0.006466844,0.8449505,0.005795143,0.80959857,0.0055452203,0.849593,0.0039480855,5.789479000295167,0.05171715012663441,0.5039688449756126,0.017626624174756595,0.08889102,0.0029513007
