Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
ISIC2018,UNet,actelu,5,ensemble,filtered,5,5,,0.7451212406158447,0.5590795874595642,0.655236005783081,0.5579153299331665,0.5899583101272583,0.25487878918647766,10.294703150005084,0.036875057921735614
ISIC2018,UNet,actelu,5,ensemble,unfiltered,5,5,,0.7451212406158447,0.5590795874595642,0.655236005783081,0.5579153299331665,0.5899583101272583,0.25487878918647766,10.294703150005084,0.036875057921735614
