Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
KDSB,SimSiam-UNET,actsilu,5,ensemble,filtered,5,5,,0.8599107265472412,0.5828672051429749,0.8663283586502075,0.6838973760604858,0.6421257257461548,0.14008928835391998,7.791640445040981,0.11076226112073516
KDSB,SimSiam-UNET,actsilu,5,ensemble,unfiltered,5,5,,0.8599107265472412,0.5828672051429749,0.8663283586502075,0.6838973760604858,0.6421257257461548,0.14008928835391998,7.791640445040981,0.11076226112073516
KDSB,SimSiam-UNET,actsilu,10,ensemble,filtered,5,5,,0.8550064563751221,0.5805856585502625,0.7923247218132019,0.6669338941574097,0.6242967844009399,0.14499354362487793,8.441110273188364,0.07343252661674868
KDSB,SimSiam-UNET,actsilu,10,ensemble,unfiltered,5,5,,0.8550064563751221,0.5805856585502625,0.7923247218132019,0.6669338941574097,0.6242967844009399,0.14499354362487793,8.441110273188364,0.07343252661674868
