Dataset,Model,Variant,Label Fraction (%),Fold,Kind,Keyname,N Labelled,Train Seconds,Collapsed,Prob Max,Prob Mean,FoldVal Accuracy,FoldVal Precision,FoldVal Recall,FoldVal MeanIoU,FoldVal Dice,FoldVal MAE,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE
ISIC2018,UNet,outsoftmax,5,0,fold,ISIC2018_UNet_5pct_outsoftmax_fold0,129,98.9,False,0.5577162504196167,0.40454789996147156,0.7697096467018127,0.9853326678276062,0.07204903662204742,0.4187468886375427,0.10001954436302185,0.23029033839702606,0.7345449924468994,0.8442211151123047,0.12597884237766266,0.42369258403778076,0.17379555106163025,0.2654550075531006
ISIC2018,UNet,outsoftmax,5,1,fold,ISIC2018_UNet_5pct_outsoftmax_fold1,129,60.7,True,0.5017620921134949,0.302681028842926,0.6335296630859375,0.0,0.0,0.31676483154296875,0.00010558049689279869,0.3664703369140625,0.7041517496109009,1.0,2.578819646714692e-07,0.3520759642124176,0.00011569067282835022,0.2958482801914215
ISIC2018,UNet,outsoftmax,5,2,fold,ISIC2018_UNet_5pct_outsoftmax_fold2,129,60.1,True,0.5604182481765747,0.2338588535785675,0.8407217264175415,0.17153458297252655,0.026243440806865692,0.4317028522491455,0.02670893259346485,0.1592782884836197,0.7071880102157593,0.6409589052200317,0.023334035649895668,0.36409276723861694,0.03509166091680527,0.2928119897842407
ISIC2018,UNet,outsoftmax,5,3,fold,ISIC2018_UNet_5pct_outsoftmax_fold3,129,60.3,True,0.4840920865535736,0.2915535867214203,0.7764182686805725,0.0,0.0,0.38820913434028625,0.0001603700511623174,0.22358176112174988,0.7041516900062561,0.0,0.0,0.35207584500312805,0.00011206419731024653,0.2958483397960663
ISIC2018,UNet,outsoftmax,5,4,fold,ISIC2018_UNet_5pct_outsoftmax_fold4,129,46.6,True,0.5289890170097351,0.37455248832702637,0.8053442239761353,1.0,0.002049571368843317,0.4036579728126526,0.0056455195881426334,0.19465576112270355,0.7068822979927063,0.9515032172203064,0.009725605137646198,0.3578786551952362,0.014713656157255173,0.2931176722049713
