Dataset,Model,Variant,Label Fraction (%),Fold,Kind,Keyname,N Labelled,Train Seconds,Collapsed,Prob Max,Prob Mean,FoldVal Accuracy,FoldVal Precision,FoldVal Recall,FoldVal MeanIoU,FoldVal Dice,FoldVal MAE,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE
ISIC2018,UNet,outbn0,5,0,fold,ISIC2018_UNet_5pct_outbn0_fold0,129,94.7,True,0.520788311958313,0.42110952734947205,0.7521156668663025,0.0,0.0,0.37605783343315125,0.00019201060058549047,0.24788430333137512,0.7044311761856079,0.9709451794624329,0.0009738138178363442,0.3526598811149597,0.0010948211420327425,0.2955688536167145
ISIC2018,UNet,outbn0,5,1,fold,ISIC2018_UNet_5pct_outbn0_fold1,129,57.2,True,0.49644607305526733,0.17448684573173523,0.6335296630859375,0.0,0.0,0.31676483154296875,0.00010558049689279869,0.3664703369140625,0.7041516900062561,0.0,0.0,0.35207584500312805,0.00011206419731024653,0.2958483397960663
ISIC2018,UNet,outbn0,5,2,fold,ISIC2018_UNet_5pct_outbn0_fold2,129,58.0,False,0.6320264935493469,0.4401720464229584,0.882460355758667,0.7999973893165588,0.2505089044570923,0.5568915605545044,0.2981492877006531,0.11753962934017181,0.7749276161193848,0.7372277975082397,0.3717261552810669,0.5376766920089722,0.4230383038520813,0.22507229447364807
ISIC2018,UNet,outbn0,5,3,fold,ISIC2018_UNet_5pct_outbn0_fold3,129,57.2,True,0.5981886982917786,0.33029845356941223,0.7837559580802917,1.0,0.03281894326210022,0.40748822689056396,0.025518912822008133,0.21624404191970825,0.721786379814148,0.8618636727333069,0.07098449021577835,0.3930021822452545,0.08631004393100739,0.2782135605812073
ISIC2018,UNet,outbn0,5,4,fold,ISIC2018_UNet_5pct_outbn0_fold4,129,45.5,True,0.6096998453140259,0.3536416292190552,0.8115319609642029,1.0,0.033772557973861694,0.4220274090766907,0.02985576167702675,0.18846802413463593,0.7235366106033325,0.807482898235321,0.08603560924530029,0.40031108260154724,0.10003376752138138,0.2764633595943451
ISIC2018,UNet,outbn0,10,0,fold,ISIC2018_UNet_10pct_outbn0_fold0,259,193.1,False,1.0,0.24651451408863068,0.9394038319587708,0.9239874482154846,0.8092041611671448,0.8419195413589478,0.7764852046966553,0.060596171766519547,0.8907805681228638,0.8846064209938049,0.725459635257721,0.7618377208709717,0.8062314391136169,0.10921945422887802
ISIC2018,UNet,outbn0,10,1,fold,ISIC2018_UNet_10pct_outbn0_fold1,259,179.2,False,1.0,0.2772506773471832,0.9400056600570679,0.8832705020904541,0.8008065223693848,0.8264781832695007,0.8098798990249634,0.05999433249235153,0.8951108455657959,0.8511155247688293,0.7823116779327393,0.7758322954177856,0.8214986324310303,0.1048891618847847
ISIC2018,UNet,outbn0,10,2,fold,ISIC2018_UNet_10pct_outbn0_fold2,259,153.1,False,1.0,0.26040926575660706,0.9143098592758179,0.942908525466919,0.7837487459182739,0.8166354894638062,0.8354703187942505,0.08569013327360153,0.8907495737075806,0.8673348426818848,0.7446157932281494,0.7641811966896057,0.8095375895500183,0.10925044119358063
ISIC2018,UNet,outbn0,10,3,fold,ISIC2018_UNet_10pct_outbn0_fold3,259,161.3,False,1.0,0.2643982470035553,0.9521809816360474,0.911584198474884,0.8291000723838806,0.8553071022033691,0.8309030532836914,0.04781899228692055,0.8888238668441772,0.8571631908416748,0.7490296959877014,0.7615429162979126,0.8061337471008301,0.11117617785930634
ISIC2018,UNet,outbn0,10,4,fold,ISIC2018_UNet_10pct_outbn0_fold4,259,130.0,False,1.0,0.27619677782058716,0.9530654549598694,0.9095759391784668,0.882659375667572,0.8763203620910645,0.8602057695388794,0.04693453758955002,0.8916751742362976,0.8465541005134583,0.7741771936416626,0.7692010402679443,0.817328691482544,0.10832476615905762
