Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
ISIC2018,SimSiam-UNET,actgelu,5,ensemble,filtered,5,5,,0.6648362874984741,0.46194377541542053,0.8065420389175415,0.4878314137458801,0.590611457824707,0.3351637125015259,10.85073981064877,0.07376691160759077
ISIC2018,SimSiam-UNET,actgelu,5,ensemble,unfiltered,5,5,,0.6648362874984741,0.46194377541542053,0.8065420389175415,0.4878314137458801,0.590611457824707,0.3351637125015259,10.85073981064877,0.07376691160759077
