,,FoldVal Accuracy,FoldVal Accuracy,FoldVal Precision,FoldVal Precision,FoldVal Recall,FoldVal Recall,FoldVal MeanIoU,FoldVal MeanIoU,FoldVal Dice,FoldVal Dice,FoldVal HD,FoldVal HD,FoldVal MyIoU,FoldVal MyIoU,FoldVal MAE,FoldVal MAE,Test Accuracy,Test Accuracy,Test Precision,Test Precision,Test Recall,Test Recall,Test MeanIoU,Test MeanIoU,Test Dice,Test Dice,Test HD,Test HD,Test MyIoU,Test MyIoU,Test MAE,Test MAE
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Dataset,Label Fraction (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDSB,5,0.77030337,0.077293895,0.40364742,0.15118524,0.89743054,0.093780726,0.5579275,0.10738043,0.4943576,0.095931426,9.99250021335585,1.3904789489408038,0.045620101928724295,0.0506050793945479,0.22969666,0.0772939,0.7493006,0.054854658,0.42723116,0.06022384,0.87465274,0.10258251,0.54843277,0.05158182,0.533676,0.08058558,9.504745648530967,0.7554201895610118,0.05532800113069547,0.040076862761216185,0.25069937,0.054854654
KDSB,10,0.77375036,0.05218288,0.39850962,0.08893047,0.91486084,0.05262339,0.5606308,0.06472109,0.5464798,0.09072552,9.342833576672339,1.1884894767581342,0.05515064447023763,0.04401313927070492,0.22624965,0.052182864,0.74422,0.03534458,0.41671056,0.03323484,0.88645476,0.07810991,0.5430503,0.030096281,0.5613224,0.05372631,9.335302658420561,0.5383643063468224,0.05772796267212421,0.03170841525445925,0.25577998,0.035344567
KDSB,20,0.83350646,0.048421897,0.45408496,0.10920949,0.8749177,0.10129814,0.6176193,0.07231575,0.5745999,0.07663185,8.472325718730064,0.9358004190455984,0.053085330525601604,0.029199823000193772,0.16649352,0.04842189,0.80796003,0.051761236,0.5039729,0.08413318,0.81796247,0.07008976,0.6110689,0.060712136,0.58239025,0.047832586,8.653354102412624,0.5934552461928837,0.07248342757102474,0.01850031490562662,0.19204,0.051761262
KDSB,50,0.8740686,0.118441276,0.6514889,0.23244551,0.9476608,0.023729611,0.7362941,0.1764261,0.72809035,0.14525871,6.885700544131424,2.3208850916317063,0.23098229485337196,0.1806694862639515,0.12593138,0.11844128,0.8570155,0.1286095,0.6516767,0.2362605,0.94782317,0.020653816,0.7244363,0.18594445,0.7362051,0.15035585,7.083289357432577,2.257530015469292,0.234974451629075,0.16009013903909777,0.14298454,0.1286095
