Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
ISIC2018,BT-UNet,lambda002,5,ensemble,filtered,5,5,,0.6305798292160034,0.4371189475059509,0.8643554449081421,0.45635706186294556,0.56092369556427,0.3694201409816742,10.310609806606074,0.0645970287875055
ISIC2018,BT-UNet,lambda002,5,ensemble,unfiltered,5,5,,0.6305798292160034,0.4371189475059509,0.8643554449081421,0.45635706186294556,0.56092369556427,0.3694201409816742,10.310609806606074,0.0645970287875055
