Dataset,Model,Variant,Label Fraction (%),Fold,Kind,Keyname,N Labelled,Train Seconds,Collapsed,Prob Max,Prob Mean,FoldVal Accuracy,FoldVal Precision,FoldVal Recall,FoldVal MeanIoU,FoldVal Dice,FoldVal MAE,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE
ISIC2018,SimSiam-UNET,bs64,5,0,fold,ISIC2018_SimSiam-UNET_5pct_bs64_fold0,129,99.7,False,0.9999305009841919,0.6040965914726257,0.662747323513031,0.420458048582077,0.9528645873069763,0.4851726293563843,0.569459855556488,0.337252676486969,0.674591064453125,0.47379690408706665,0.9033459424972534,0.5034211874008179,0.5913923978805542,0.3254089057445526
ISIC2018,SimSiam-UNET,bs64,5,1,fold,ISIC2018_SimSiam-UNET_5pct_bs64_fold1,129,58.7,False,1.0,0.600427508354187,0.731511652469635,0.5895392298698425,0.8801906108856201,0.5747074484825134,0.6770263910293579,0.2684883773326874,0.6299457550048828,0.43734073638916016,0.8753352165222168,0.4561609625816345,0.5832222104072571,0.3700542747974396
ISIC2018,SimSiam-UNET,bs64,5,2,fold,ISIC2018_SimSiam-UNET_5pct_bs64_fold2,129,59.9,False,1.0,0.5592020153999329,0.656208336353302,0.2905745804309845,0.9541510343551636,0.44384923577308655,0.48326486349105835,0.343791663646698,0.6676221489906311,0.4659172296524048,0.8439552783966064,0.4929901957511902,0.5988329648971558,0.3323778808116913
ISIC2018,SimSiam-UNET,bs64,5,3,fold,ISIC2018_SimSiam-UNET_5pct_bs64_fold3,129,62.8,False,0.9995647072792053,0.5222097039222717,0.8228959441184998,0.5669024586677551,0.880733072757721,0.652977466583252,0.646498441696167,0.17710407078266144,0.7656375765800476,0.5702304840087891,0.8437255024909973,0.6017172336578369,0.6716403365135193,0.23436239361763
ISIC2018,SimSiam-UNET,bs64,5,4,fold,ISIC2018_SimSiam-UNET_5pct_bs64_fold4,129,46.8,False,1.0,0.6224176287651062,0.6955633759498596,0.385011225938797,0.9387975931167603,0.5014514923095703,0.5766739249229431,0.30443665385246277,0.6151159405708313,0.4275798499584198,0.8884299397468567,0.4418363869190216,0.5823597311973572,0.3848840892314911
