Dataset,Model,Variant,Label Fraction (%),Fold,Kind,Keyname,N Labelled,Train Seconds,Collapsed,Prob Max,Prob Mean,FoldVal Accuracy,FoldVal Precision,FoldVal Recall,FoldVal MeanIoU,FoldVal Dice,FoldVal MAE,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE
KDSB,BT-UNet,outsoftmax,5,0,fold,KDSB_BT-UNet_5pct_outsoftmax_fold0,25,92.0,False,1.0,0.2727508246898651,0.8546661138534546,0.6046514511108398,0.7546113133430481,0.667314350605011,0.5464702844619751,0.14533385634422302,0.8465467691421509,0.5648210048675537,0.7599877119064331,0.6503123044967651,0.5645522475242615,0.15345324575901031
KDSB,BT-UNet,outsoftmax,5,1,fold,KDSB_BT-UNet_5pct_outsoftmax_fold1,25,54.4,False,0.9999504089355469,0.3520352840423584,0.7553955316543579,0.37502148747444153,0.9235281348228455,0.5396797060966492,0.5966193079948425,0.24460449814796448,0.7690641283988953,0.43960440158843994,0.8822206258773804,0.5695003867149353,0.6612355709075928,0.23093585669994354
KDSB,BT-UNet,outsoftmax,5,2,fold,KDSB_BT-UNet_5pct_outsoftmax_fold2,25,52.3,False,0.9999876022338867,0.3142220377922058,0.8719848394393921,0.39996057748794556,0.7252200841903687,0.6049762964248657,0.5146154165267944,0.12801513075828552,0.8681276440620422,0.618026614189148,0.7606843709945679,0.6819164752960205,0.5762292146682739,0.13187237083911896
KDSB,BT-UNet,outsoftmax,5,3,fold,KDSB_BT-UNet_5pct_outsoftmax_fold3,25,54.4,False,0.9998588562011719,0.3082106411457062,0.8977081179618835,0.5676279664039612,0.9226579666137695,0.7127379775047302,0.6228189468383789,0.10229186713695526,0.8777726888656616,0.6357616186141968,0.8017880916595459,0.7028889656066895,0.6847388744354248,0.12222729623317719
KDSB,BT-UNet,outsoftmax,5,4,fold,KDSB_BT-UNet_5pct_outsoftmax_fold4,25,51.7,False,1.0,0.2487490028142929,0.901611328125,0.6485118269920349,0.9021895527839661,0.7449932098388672,0.612357497215271,0.098388671875,0.855609118938446,0.588846743106842,0.7396233081817627,0.6601669192314148,0.545050859451294,0.14439089596271515
KDSB,BT-UNet,outsoftmax,10,0,fold,KDSB_BT-UNet_10pct_outsoftmax_fold0,51,41.9,False,1.0,0.34284913539886475,0.8313556909561157,0.3849424421787262,0.956203043460846,0.5951730012893677,0.6278316974639893,0.16864429414272308,0.7904267311096191,0.46718859672546387,0.9075800180435181,0.5969345569610596,0.6415295004844666,0.20957328379154205
KDSB,BT-UNet,outsoftmax,10,1,fold,KDSB_BT-UNet_10pct_outsoftmax_fold1,51,64.8,False,1.0,0.47549599409103394,0.7668701410293579,0.4522281587123871,0.8613956570625305,0.5703542232513428,0.6211027503013611,0.23312988877296448,0.7440193891525269,0.4175751805305481,0.9553412199020386,0.5491642951965332,0.6068965196609497,0.25598061084747314
KDSB,BT-UNet,outsoftmax,10,2,fold,KDSB_BT-UNet_10pct_outsoftmax_fold2,51,50.9,False,1.0,0.4355097711086273,0.7014389038085938,0.3220747411251068,0.9376606345176697,0.48458248376846313,0.5514771938323975,0.29856109619140625,0.7241629958152771,0.3957371413707733,0.9184773564338684,0.5248423218727112,0.580986738204956,0.2758369743824005
KDSB,BT-UNet,outsoftmax,10,3,fold,KDSB_BT-UNet_10pct_outsoftmax_fold3,51,51.0,False,1.0,0.41798821091651917,0.8249160647392273,0.46383199095726013,0.8804440498352051,0.6169065833091736,0.6322026252746582,0.1750839203596115,0.7302572131156921,0.3996888995170593,0.8988761901855469,0.5293189287185669,0.5976306200027466,0.26974281668663025
KDSB,BT-UNet,outsoftmax,10,4,fold,KDSB_BT-UNet_10pct_outsoftmax_fold4,51,52.2,False,0.9999991655349731,0.35681483149528503,0.7696563601493835,0.39701253175735474,0.8779551982879639,0.5543675422668457,0.5395836234092712,0.23034362494945526,0.7641157507896423,0.43346112966537476,0.8762909173965454,0.5633420944213867,0.6331543326377869,0.23588424921035767
