Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
ISIC2018,SimSiam-UNET,e25,5,ensemble,filtered,5,5,,0.689824104309082,0.4860607385635376,0.8443506956100464,0.5163165330886841,0.618679940700531,0.3101758360862732,10.462180748676877,0.08384052459142531
ISIC2018,SimSiam-UNET,e25,5,ensemble,unfiltered,5,5,,0.689824104309082,0.4860607385635376,0.8443506956100464,0.5163165330886841,0.618679940700531,0.3101758360862732,10.462180748676877,0.08384052459142531
