Dataset,Model,Variant,Label Fraction (%),Fold,Kind,Keyname,N Labelled,Train Seconds,Collapsed,Prob Max,Prob Mean,FoldVal Accuracy,FoldVal Precision,FoldVal Recall,FoldVal MeanIoU,FoldVal Dice,FoldVal MAE,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE
ISIC2018,BT-UNet,e50,5,0,fold,ISIC2018_BT-UNet_5pct_e50_fold0,129,100.2,False,1.0,0.5963241457939148,0.527390718460083,0.33643031120300293,0.9323191046714783,0.35687369108200073,0.5042418241500854,0.4726093113422394,0.6057133674621582,0.41776806116104126,0.8452001810073853,0.4311615824699402,0.5423411130905151,0.3942866623401642
ISIC2018,BT-UNet,e50,5,1,fold,ISIC2018_BT-UNet_5pct_e50_fold1,129,58.5,False,0.9999995231628418,0.5134230256080627,0.769148588180542,0.6472106575965881,0.813500702381134,0.6173406839370728,0.6122077703475952,0.23085139691829681,0.6713587641716003,0.46692684292793274,0.7824459075927734,0.49282073974609375,0.5459840297698975,0.32864123582839966
ISIC2018,BT-UNet,e50,5,2,fold,ISIC2018_BT-UNet_5pct_e50_fold2,129,58.9,False,0.9999980926513672,0.47179633378982544,0.7366796731948853,0.32221582531929016,0.7425085306167603,0.497402548789978,0.4694688022136688,0.26332032680511475,0.6707738637924194,0.4642462134361267,0.7324624061584473,0.4883161783218384,0.53098464012146,0.32922613620758057
ISIC2018,BT-UNet,e50,5,3,fold,ISIC2018_BT-UNet_5pct_e50_fold3,129,59.4,False,0.9999998807907104,0.5025926232337952,0.7469218373298645,0.46081972122192383,0.775829553604126,0.5502403974533081,0.5349347591400146,0.2530781626701355,0.6780992150306702,0.4725159704685211,0.7569829225540161,0.4977421164512634,0.5542313456535339,0.3219008147716522
ISIC2018,BT-UNet,e50,5,4,fold,ISIC2018_BT-UNet_5pct_e50_fold4,129,46.8,False,1.0,0.43637168407440186,0.7320562601089478,0.40219300985336304,0.7683045268058777,0.5217557549476624,0.48277950286865234,0.26794373989105225,0.7073162794113159,0.5038802623748779,0.6945018768310547,0.522043764591217,0.5527684688568115,0.29268380999565125
