Dataset,Model,Variant,Label Fraction (%),Fold,Kind,Keyname,N Labelled,Train Seconds,Collapsed,Prob Max,Prob Mean,FoldVal Accuracy,FoldVal Precision,FoldVal Recall,FoldVal MeanIoU,FoldVal Dice,FoldVal MAE,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE
KDSB,BT-UNet,d5,5,0,fold,KDSB_BT-UNet_5pct_d5_fold0,25,107.7,False,0.9998886585235596,0.4268271327018738,0.799511730670929,0.49211880564689636,0.5981601476669312,0.5713104009628296,0.45321306586265564,0.20048828423023224,0.5791187286376953,0.25071051716804504,0.6357513070106506,0.3709692358970642,0.35415440797805786,0.4208812415599823
KDSB,BT-UNet,d5,5,1,fold,KDSB_BT-UNet_5pct_d5_fold1,25,60.6,False,0.999976634979248,0.18725080788135529,0.9219695925712585,0.8261176347732544,0.6138310432434082,0.7287863492965698,0.600548505783081,0.07803039252758026,0.8848553895950317,0.7104359865188599,0.6423459053039551,0.6891549229621887,0.6176287531852722,0.11514461040496826
KDSB,BT-UNet,d5,5,2,fold,KDSB_BT-UNet_5pct_d5_fold2,25,58.8,False,0.9999997615814209,0.31482428312301636,0.8496338129043579,0.3154701292514801,0.5134986042976379,0.5424454212188721,0.3815295100212097,0.15036621689796448,0.7701898813247681,0.42978593707084656,0.7233700752258301,0.5518041253089905,0.44381284713745117,0.22981014847755432
KDSB,BT-UNet,d5,5,3,fold,KDSB_BT-UNet_5pct_d5_fold3,25,60.8,False,0.9999982118606567,0.32149848341941833,0.7925049066543579,0.37461045384407043,0.8701268434524536,0.5602784156799316,0.46668577194213867,0.20749512314796448,0.7937666177749634,0.466022789478302,0.7510287165641785,0.5819833278656006,0.4780782163143158,0.20623339712619781
KDSB,BT-UNet,d5,5,4,fold,KDSB_BT-UNet_5pct_d5_fold4,25,58.3,False,1.0,0.3690161108970642,0.717633068561554,0.37123024463653564,0.9860036969184875,0.5154941082000732,0.42657676339149475,0.28236693143844604,0.7249020338058472,0.3728301525115967,0.7036158442497253,0.5028674602508545,0.35072457790374756,0.27509796619415283
KDSB,BT-UNet,d5,10,0,fold,KDSB_BT-UNet_10pct_d5_fold0,51,48.7,False,0.9999696016311646,0.26883062720298767,0.9149322509765625,0.5742965340614319,0.8009876012802124,0.7047581672668457,0.6379204392433167,0.0850677490234375,0.8339515328407288,0.5403004884719849,0.7150996327400208,0.6265468597412109,0.5256662964820862,0.16604848206043243
KDSB,BT-UNet,d5,10,1,fold,KDSB_BT-UNet_10pct_d5_fold1,51,76.7,False,1.0,0.25004932284355164,0.9028762578964233,0.7676498293876648,0.7278895378112793,0.7415359020233154,0.6766914129257202,0.09712371975183487,0.8554184436798096,0.5867558717727661,0.751290500164032,0.6616358757019043,0.578777551651001,0.14458155632019043
KDSB,BT-UNet,d5,10,2,fold,KDSB_BT-UNet_10pct_d5_fold2,51,60.8,False,0.9999998807907104,0.4059963822364807,0.826446533203125,0.4522014260292053,0.8681102395057678,0.612130880355835,0.5575565099716187,0.173553466796875,0.7534210085868835,0.41872426867485046,0.841223418712616,0.5478870272636414,0.5094807147979736,0.24657900631427765
KDSB,BT-UNet,d5,10,3,fold,KDSB_BT-UNet_10pct_d5_fold3,51,58.6,False,1.0,0.2832914888858795,0.8606399297714233,0.5301585793495178,0.83277827501297,0.6596482396125793,0.5558949112892151,0.13936004042625427,0.8074898719787598,0.48802393674850464,0.7270516157150269,0.5949324369430542,0.4728277027606964,0.19251011312007904
KDSB,BT-UNet,d5,10,4,fold,KDSB_BT-UNet_10pct_d5_fold4,51,62.9,False,0.9977333545684814,0.34057486057281494,0.8847686648368835,0.5879066586494446,0.9091364741325378,0.7103412747383118,0.6650378108024597,0.11523132026195526,0.8754350543022156,0.6257907748222351,0.8204885125160217,0.7017240524291992,0.6941702365875244,0.12456491589546204
