Dataset,Model,Variant,Label Fraction (%),Fold,Kind,Keyname,N Labelled,Train Seconds,Collapsed,Prob Max,Prob Mean,FoldVal Accuracy,FoldVal Precision,FoldVal Recall,FoldVal MeanIoU,FoldVal Dice,FoldVal MAE,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE
KDSB,BT-UNet,d3,5,0,fold,KDSB_BT-UNet_5pct_d3_fold0,25,72.4,False,0.9999948740005493,0.3186560869216919,0.8579254150390625,0.6197501420974731,0.7188067436218262,0.6666713953018188,0.5436121225357056,0.1420745849609375,0.8655000925064087,0.6162772178649902,0.73248291015625,0.6736767292022705,0.5822207927703857,0.1344999074935913
KDSB,BT-UNet,d3,5,1,fold,KDSB_BT-UNet_5pct_d3_fold1,25,44.1,False,0.9977869987487793,0.4441319704055786,0.6357696652412415,0.2562699317932129,0.738979697227478,0.41244059801101685,0.3668802082538605,0.36423033475875854,0.7973157167434692,0.4735163450241089,0.8083309531211853,0.5935974717140198,0.5030367970466614,0.20268428325653076
KDSB,BT-UNet,d3,5,2,fold,KDSB_BT-UNet_5pct_d3_fold2,25,40.9,False,0.9996263980865479,0.4211468994617462,0.8230133056640625,0.34543120861053467,0.9879146218299866,0.5744431614875793,0.5117120742797852,0.1769866943359375,0.8254738450050354,0.517046332359314,0.9261531829833984,0.6428776979446411,0.6308045983314514,0.174526184797287
KDSB,BT-UNet,d3,5,3,fold,KDSB_BT-UNet_5pct_d3_fold3,25,44.6,False,0.9921128749847412,0.4229772686958313,0.7392669916152954,0.33326005935668945,0.9878738522529602,0.5161857008934021,0.5028644800186157,0.260733038187027,0.8478668332099915,0.5537041425704956,0.9358635544776917,0.6746452450752258,0.6461241841316223,0.15213315188884735
KDSB,BT-UNet,d3,5,4,fold,KDSB_BT-UNet_5pct_d3_fold4,25,40.1,False,0.9999955892562866,0.33841264247894287,0.9115936160087585,0.7321096658706665,0.745554506778717,0.742358922958374,0.63884437084198,0.08840636909008026,0.8626317381858826,0.6009877920150757,0.7765389680862427,0.675917387008667,0.6202473044395447,0.13736827671527863
KDSB,BT-UNet,d3,10,0,fold,KDSB_BT-UNet_10pct_d3_fold0,51,33.6,False,0.9999939203262329,0.5155123472213745,0.7366957068443298,0.28652456402778625,0.9756066203117371,0.4951969385147095,0.486033171415329,0.2633042633533478,0.7141560316085815,0.39071887731552124,0.9614307284355164,0.5183236002922058,0.5615865588188171,0.28584399819374084
KDSB,BT-UNet,d3,10,1,fold,KDSB_BT-UNet_10pct_d3_fold1,51,53.3,False,0.9999884366989136,0.4079952836036682,0.745574951171875,0.42039284110069275,0.7656119465827942,0.5363895893096924,0.46010908484458923,0.254425048828125,0.7678719162940979,0.42951205372810364,0.7580937147140503,0.5537685751914978,0.4980006814002991,0.2321281135082245
KDSB,BT-UNet,d3,10,2,fold,KDSB_BT-UNet_10pct_d3_fold2,51,41.4,False,0.999996542930603,0.4220142662525177,0.7353042364120483,0.3464299142360687,0.9080361723899841,0.5146657824516296,0.584315836429596,0.2646957337856293,0.734589159488678,0.39648813009262085,0.8194708824157715,0.5257676839828491,0.5955672264099121,0.265410840511322
KDSB,BT-UNet,d3,10,3,fold,KDSB_BT-UNet_10pct_d3_fold3,51,43.3,False,0.9912855625152588,0.25830236077308655,0.8854156732559204,0.6442438960075378,0.5709881782531738,0.6542420387268066,0.6174126267433167,0.11458434909582138,0.8869382739067078,0.7204001545906067,0.6402211785316467,0.6922332048416138,0.6431368589401245,0.11306171864271164
KDSB,BT-UNet,d3,10,4,fold,KDSB_BT-UNet_10pct_d3_fold4,51,41.6,False,0.9999961853027344,0.2707614302635193,0.735821545124054,0.32898083329200745,0.6437386870384216,0.4920824468135834,0.4228329658508301,0.26417845487594604,0.8082194328308105,0.487125039100647,0.6007962226867676,0.5760599374771118,0.5263887047767639,0.19178056716918945
