Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
ISIC2018,SimSiam-UNET,actmish,5,ensemble,filtered,5,5,,0.7271175384521484,0.5248109102249146,0.8210030794143677,0.5552498698234558,0.6473448276519775,0.2728823721408844,9.130076420500387,0.1365756098160691
ISIC2018,SimSiam-UNET,actmish,5,ensemble,unfiltered,5,5,,0.7271175384521484,0.5248109102249146,0.8210030794143677,0.5552498698234558,0.6473448276519775,0.2728823721408844,9.130076420500387,0.1365756098160691
