Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
ISIC2018,SimSiam-UNET,bs32,5,ensemble,filtered,5,5,,0.6794298887252808,0.4766247868537903,0.8519243001937866,0.5057837963104248,0.6200729012489319,0.32057008147239685,10.070770694778943,0.11869712046506542
ISIC2018,SimSiam-UNET,bs32,5,ensemble,unfiltered,5,5,,0.6794298887252808,0.4766247868537903,0.8519243001937866,0.5057837963104248,0.6200729012489319,0.32057008147239685,10.070770694778943,0.11869712046506542
