Dataset,Model,Variant,Label Fraction (%),Kind,Filter,Folds Combined,Folds Total,Excluded Folds,Test Accuracy,Test Precision,Test Recall,Test MeanIoU,Test Dice,Test MAE,Test HD,Test MyIoU
KDSB,BT-UNet,lambda002,5,ensemble,filtered,5,5,,0.8532636761665344,0.5823130011558533,0.7448408603668213,0.6575769186019897,0.5626012682914734,0.14673635363578796,8.353526756721676,0.06725143287547501
KDSB,BT-UNet,lambda002,5,ensemble,unfiltered,5,5,,0.8532636761665344,0.5823130011558533,0.7448408603668213,0.6575769186019897,0.5626012682914734,0.14673635363578796,8.353526756721676,0.06725143287547501
